Row Id,Zipcode,homeowner_dummy,gender_dummy,LAST_GIFT_amount,totalmonths_from_last_gift,AVG_for_past_GIFTs,Donated_in_previous_event,gift_ammount_in_prev_event
2391,97403,1,0,5,30,6.5625,Yes,10
2392,97402,0,1,3,18,4.347826087,Yes,5
2393,97404,1,1,50,30,28.75,Yes,30
2394,97401,1,1,10,31,9.692307692,No,0
2395,97403,1,1,10,30,9.777777778,No,0
2396,97401,1,1,25,33,10.88888889,Yes,30
2397,97404,0,1,20,37,11.625,No,0
2398,97404,1,1,20,36,13.375,Yes,30
2399,97404,1,1,5,34,3.297619048,Yes,5
2400,97403,0,1,3,28,5.166666667,Yes,5
2401,97404,0,1,10,18,10.25,No,0
2402,97404,0,1,20,28,14.41176471,Yes,20
2403,97404,1,0,3,28,4.8,Yes,4.5
2404,97404,0,1,24,25,17.875,Yes,20
2405,97403,1,0,0,17,8.647058824,Yes,5
2406,97401,1,1,6,33,4.714285714,Yes,5
2407,97404,1,1,13,30,10,No,0
2408,97402,1,1,3,28,4.848484849,Yes,4
2409,97402,1,1,25,31,5,Yes,5
2410,97403,1,1,13,31,10.2,No,0
2411,97402,0,1,5,24,23.85294118,Yes,8
2412,97404,1,1,7,32,7,No,0
2413,97402,0,1,12,30,11.33333333,No,0
2414,97403,1,0,20,29,11.58333333,No,0
2415,97404,1,1,4,29,5.272727273,No,0
2416,97402,0,0,5,30,4.9375,Yes,4
2417,97403,0,1,10,31,9,Yes,10
2418,97404,1,0,3,29,3.37037037,No,0
2419,97402,1,1,9,31,6.85,No,0
2420,97404,1,0,5,31,4.571428571,No,0
2421,97404,1,1,8,31,8.95,No,0
2422,97401,0,0,10,29,7.555555556,Yes,10
2423,97402,1,1,5,32,8.333333333,Yes,10
2424,97404,1,0,50,31,33.33333333,Yes,20
2425,97403,0,1,21,37,18,No,0
2426,97401,1,1,8,29,6.857142857,No,0
2427,97402,0,1,20,31,16.66666667,No,0
2428,97402,0,1,5,23,5.9375,No,0
2429,97404,1,1,5,21,6.157894737,Yes,5
2430,97404,1,1,5,31,3,Yes,3
2431,97401,1,1,5,30,5,Yes,5
2432,97404,0,1,25,37,8.25,Yes,10
2433,97404,1,0,25,37,25,Yes,25
2434,97401,1,1,15,37,10,No,0
2435,97402,0,0,19,31,16.6,Yes,23
2436,97403,1,1,20,32,15.07692308,Yes,25
2437,97403,1,0,15,31,10,Yes,13
2438,97401,1,1,10,32,7.8,No,0
2439,97404,1,1,15,29,11.5,Yes,15
2440,97403,1,0,25,31,17.57142857,No,0
2441,97404,0,0,3,28,4.5,Yes,4
2442,97403,1,1,5,28,4.612244898,No,0
2443,97402,1,0,6,28,6.636363636,Yes,12
2444,97404,1,1,10,33,7.85,No,0
2445,97404,1,0,25,34,17.22222222,No,0
2446,97404,0,0,15,37,9,No,0
2447,97403,0,1,10,35,12,No,0
2448,97401,0,0,11,32,9.538461539,No,0
2449,97404,0,0,8,28,7.933333333,Yes,9
2450,97404,1,1,15,19,13.88888889,Yes,15
2451,97401,1,0,6,30,4.5,No,0
2452,97404,1,1,7,29,5.952380952,Yes,6
2453,97404,1,1,20,31,13.875,Yes,20
2454,97403,1,1,5,29,5.076923077,Yes,5
2455,97401,1,0,15,29,9.6,Yes,18
2456,97404,1,1,12,29,10.8,No,0
2457,97402,1,1,21,37,11,Yes,21
2458,97404,1,1,10,23,5.939393939,No,0
2459,97404,1,0,20,32,15,Yes,15
2460,97401,1,1,3,30,2.439814815,Yes,2
2461,97404,1,1,15,31,10,No,0
2462,97404,1,1,10,29,9.9375,No,0
2463,97404,1,1,10,28,10,No,0
2464,97403,0,1,5,37,5.55,No,0
2465,97401,1,1,15,37,15,Yes,15
2466,97403,1,1,6,29,5.8,Yes,5
2467,97403,1,1,21,36,10.18181818,No,0
2468,97404,1,1,25,35,22.5,No,0
2469,97403,1,0,5,32,5.285714286,Yes,5
2470,97404,1,0,20,34,12.75,No,0
2471,97404,1,1,5,28,5,No,0
2472,97402,1,0,24,33,14.57142857,No,0
2473,97401,1,0,25,28,24.5,No,0
2474,97402,1,0,30,31,16,No,0
2475,97402,1,1,5,28,3.15,Yes,5
2476,97404,1,1,15,32,9.5,Yes,15
2477,97403,1,0,5,33,6.75,No,0
2478,97402,1,0,4,28,5.6,No,0
2479,97404,1,0,25,35,25,Yes,25
2480,97403,1,1,15,28,13.33333333,Yes,21
2481,97401,1,1,2,30,3.117647059,Yes,2
2482,97403,1,0,25,37,23.33333333,No,0
2483,97402,0,0,15,34,10.05555556,Yes,15
2484,97401,1,0,21,30,18,Yes,10
2485,97402,1,0,20,28,14.22222222,Yes,10
2486,97401,1,0,15,30,9.4,Yes,5
2487,97404,1,1,11,37,7.727272727,No,0
2488,97401,1,1,15,32,15,Yes,15
2489,97404,1,0,9,30,6.173913044,No,0
2490,97404,0,1,15,27,7.476190476,No,0
2491,97402,1,0,25,33,25,No,0
2492,97404,0,0,16,30,13,Yes,25
2493,97403,0,0,8,31,7,Yes,12
2494,97404,1,0,5,30,4.619047619,Yes,5
2495,97401,1,1,16,37,13,Yes,20
2496,97404,1,1,15,30,14.10526316,No,0
2497,97404,1,0,14,31,11.5,No,0
2498,97403,1,1,6,30,4.5,No,0
2499,97404,1,1,6,32,6.334166667,No,0
2500,97401,1,0,25,36,13.6,No,0
2501,97404,1,0,8,30,6.2,No,0
2502,97401,1,1,12,31,9.25,Yes,11
2503,97404,1,1,39,19,26.82926829,Yes,47
2504,97404,0,1,20,31,15,No,0
2505,97401,1,0,100,21,31.81818182,Yes,50
2506,97404,1,0,5,30,7.5,Yes,10
2507,97403,1,1,12,37,11.66666667,No,0
2508,97402,1,1,19,34,22.25,Yes,20
2509,97402,1,1,30,30,9.428571429,No,0
2510,97401,1,0,5,28,5,No,0
2511,97402,0,1,20,37,18.71428571,No,0
2512,97404,1,1,15,31,11.77777778,No,0
2513,97402,1,1,15,32,11,No,0
2514,97402,1,1,20,31,7.230769231,No,0
2515,97402,0,1,6,30,4.444444444,Yes,5
2516,97402,1,1,15,37,14.2,Yes,15
2517,97403,0,1,27,37,20.25,No,0
2518,97404,0,1,10,29,8.875,Yes,50
2519,97403,1,0,3,28,2.583333333,Yes,3
2520,97401,1,0,11,30,7.666666667,No,0
2521,97403,1,0,13,32,10.90909091,No,0
2522,97401,0,1,8,29,7,Yes,7
2523,97404,1,1,24,28,14.1,Yes,25
2524,97402,0,0,5,30,4,Yes,10
2525,97403,1,0,12,28,9.695652174,Yes,15
2526,97403,1,1,15,37,11.6,No,0
2527,97404,1,1,25,30,19,No,0
2528,97401,1,0,10,32,7.375,No,0
2529,97401,1,0,17,34,13.77777778,Yes,25
2530,97402,0,0,7,30,4.6875,Yes,5
2531,97402,1,1,3,37,2.813953488,No,0
2532,97402,0,0,15,35,10,No,0
2533,97401,1,0,10,29,11.31818182,No,0
2534,97401,0,0,20,37,20,No,0
2535,97402,1,1,25,28,21.66666667,No,0
2536,97401,1,1,15,29,12.2,Yes,10
2537,97401,1,1,20,34,23,No,0
2538,97401,1,0,15,37,8.875,No,0
2539,97404,1,1,15,28,11,No,0
2540,97404,1,0,15,34,7.362142857,No,0
2541,97404,0,1,10,31,6.411764706,Yes,7
2542,97404,1,1,20,37,12,No,0
2543,97401,0,1,18,29,14.85714286,No,0
2544,97403,1,1,6,31,3.210526316,Yes,3
2545,97403,1,0,20,30,13,Yes,15
2546,97405,1,0,11,29,8.666666667,No,0
2547,97403,1,1,22,33,24,No,0
2548,97402,1,0,7,19,5.916666667,Yes,8
2549,97401,1,0,12,34,9.95,Yes,10
2550,97401,1,1,6,30,4.9,Yes,5
2551,97401,1,0,5,31,5,No,0
2552,97403,1,1,10,36,13,Yes,14
2553,97401,0,1,50,29,19.41025641,No,0
2554,97404,1,0,25,28,12.5,No,0
2555,97402,1,0,10,31,4.266666667,Yes,10
2556,97404,1,0,15,34,11.66666667,Yes,10
2557,97404,0,1,6,30,8.2,No,0
2558,97402,1,1,7,31,6.111111111,Yes,9
2559,97404,0,0,10,31,10.44444444,Yes,10
2560,97403,1,1,10,33,8.8436,No,0
2561,97404,1,1,15,31,9.5,Yes,13
2562,97403,1,0,5,31,4.785714286,Yes,20
2563,97401,1,0,3,28,3.357142857,Yes,5
2564,97403,1,1,15,37,10,No,0
2565,97404,0,1,20,31,10.6,Yes,10
2566,97404,1,1,4,31,4.826086957,Yes,5
2567,97401,1,1,10,30,8.076923077,No,0
2568,97404,1,1,15,34,8.875,No,0
2569,97401,1,1,10,28,5.875,No,0
2570,97402,0,0,5,29,5,No,0
2571,97404,0,1,10,34,8.25,Yes,20
2572,97403,1,1,20,37,20,No,0
2573,97402,1,1,16,34,12.28571429,No,0
2574,97404,1,1,12,33,10.27272727,Yes,13
2575,97402,1,0,7.5,36,10.125,No,0
2576,97402,1,0,10,28,6.368421053,Yes,10
2577,97403,1,0,20,31,13.5625,No,0
2578,97402,1,0,35,35,30,Yes,50
2579,97404,1,1,16,36,13,Yes,16
2580,97401,1,1,35,37,35,No,0
2581,97403,1,0,15,37,13,No,0
2582,97404,1,0,10,18,13.11111111,Yes,13
2583,97404,0,1,10,30,7.625,Yes,9
2584,97401,1,1,6,31,4.95,Yes,4
2585,97403,1,0,12,36,9.529411765,No,0
2586,97404,0,1,10,28,9.166666667,Yes,11
2587,97402,1,1,0,24,9.533333333,Yes,10
2588,97402,0,1,6,35,5.25,Yes,6
2589,97403,1,1,9,31,7.076923077,Yes,5
2590,97403,0,1,5,32,5.714285714,No,0
2591,97402,1,1,10,34,9.1875,No,0
2592,97401,1,1,10,28,6,Yes,1
2593,97403,1,1,5,30,3.6,No,0
2594,97403,1,0,12,28,9.933333333,No,0
2595,97404,0,1,5,29,5,Yes,5
2596,97403,1,1,15,35,10,No,0
2597,97404,1,0,17.5,30,8.359375,No,0
2598,97403,1,0,5,34,3.852941177,No,0
2599,97401,1,1,9,35,8.333333333,No,0
2600,97402,1,0,17,33,15.66666667,No,0
2601,97402,1,1,35,31,24.63636364,No,0
2602,97404,0,1,7,31,6.6,No,0
2603,97402,0,1,10,30,8.333333333,No,0
2604,97402,1,1,16,28,13,Yes,20
2605,97403,1,1,7,30,5.214285714,Yes,5
2606,97404,1,0,20,37,20,Yes,10
2607,97404,1,0,15,37,6.4,Yes,15
2608,97403,1,1,5,31,4.714285714,No,0
2609,97403,1,1,10,31,7,Yes,7
2610,97404,1,0,8,31,6.5,Yes,10
2611,97401,1,0,25,37,25,No,0
2612,97402,1,1,5,29,4.608695652,Yes,5
2613,97403,1,1,15,36,15,No,0
2614,97404,0,0,10,31,13.30769231,Yes,12
2615,97404,1,0,25,37,25,Yes,25
2616,97403,0,1,9,30,8.25,Yes,8
2617,97404,1,0,10,31,9,No,0
2618,97404,1,1,11,32,8.857142857,Yes,10
2619,97404,1,0,4,28,5.640625,No,0
2620,97404,1,1,17,32,10.2,No,0
2621,97401,0,1,10,29,7.555555556,No,0
2622,97404,1,1,15,37,6.714285714,Yes,10
2623,97401,1,1,4,31,4.142857143,Yes,4
2624,97404,1,0,16,37,13,No,0
2625,97404,1,1,20,29,12.5,Yes,9
2626,97402,1,1,5,17,6.285714286,Yes,7
2627,97401,0,1,10,29,6.6,Yes,5
2628,97404,1,1,20,37,20,Yes,20
2629,97402,1,0,7,31,6.2,No,0
2630,97404,1,1,25,35,21.66666667,Yes,10
2631,97404,1,1,16,28,10.5,Yes,32
2632,97404,1,1,21,28,11.53333333,Yes,20
2633,97404,0,1,8,17,7.836734694,Yes,7
2634,97404,1,0,21,36,21,No,0
2635,97404,0,0,16,31,11.53846154,Yes,14
2636,97401,1,0,25,29,27,No,0
2637,97404,1,1,6,30,6.666666667,Yes,10
2638,97404,1,0,15,29,13.75,Yes,15
2639,97404,1,0,16,36,15.33333333,No,0
2640,97403,1,1,14,31,13.3,Yes,15
2641,97402,1,1,17,33,15.5,No,0
2642,97403,1,1,7,31,6.428571429,Yes,6
2643,97403,0,0,13,34,8.076923077,No,0
2644,97403,1,0,42,35,30.5,No,0
2645,97403,1,1,15,37,12.44,No,0
2646,97401,1,0,15,28,11.08333333,No,0
2647,97404,1,0,10,31,8.75,Yes,12
2648,97403,1,0,17,33,12.5,No,0
2649,97403,0,0,10,35,8,No,0
2650,97401,1,0,10,32,10.64285714,Yes,12
2651,97402,1,1,10,28,6.891304348,No,0
2652,97402,1,1,5,29,4.545454546,Yes,4
2653,97403,1,1,20,37,20,No,0
2654,97403,0,0,9,31,7.909090909,Yes,8
2655,97403,1,1,22,31,11.5,Yes,10
2656,97403,1,0,20,37,15.11111111,No,0
2657,97403,1,1,11,32,8.833333333,Yes,13
2658,97403,1,0,10,29,11.66666667,No,0
2659,97403,1,0,5,30,5.357142857,Yes,5
2660,97401,0,1,9,31,8.916666667,No,0
2661,97404,0,1,35,29,26.66666667,No,0
2662,97401,1,1,10,31,3.52631579,Yes,5
2663,97401,0,1,15,29,12,No,0
2664,97401,1,0,7,31,5.833333333,No,0
2665,97401,1,1,15,29,14.5,No,0
2666,97401,1,1,25,31,14.54545455,No,0
2667,97402,0,1,15,28,11.42105263,No,0
2668,97401,1,1,7,35,6.21875,Yes,9
2669,97401,1,0,15,29,12.36363636,No,0
2670,97402,1,1,5,34,2.35483871,No,0
2671,97404,1,1,7,33,7.1,Yes,20
2672,97403,1,1,9,30,7.25,No,0
2673,97403,0,0,5,30,3.166666667,Yes,3
2674,97402,1,0,8,28,6.818181818,No,0
2675,97403,0,1,3,30,3.4,No,0
2676,97403,1,1,5,31,5.333333333,No,0
2677,97403,1,0,10,31,7.583333333,Yes,10
2678,97402,1,1,30,37,18.33333333,No,0
2679,97404,0,1,8,28,6.333333333,Yes,11
2680,97404,1,0,10,31,6.444444444,Yes,10
2681,97403,1,1,4,30,4.076923077,Yes,4
2682,97401,0,0,20,33,16.75,No,0
2683,97402,1,0,10,35,9.666666667,Yes,10
2684,97403,1,0,15,37,15,Yes,10
2685,97404,0,0,20,29,10.83333333,Yes,15
2686,97402,1,0,7,29,5.583333333,Yes,5
2687,97404,0,1,5,17,5.088235294,Yes,5
2688,97401,1,1,5,18,6.227272727,No,0
2689,97404,0,1,4,32,4.166666667,Yes,4
2690,97404,1,0,11,31,6.75,Yes,9
2691,97403,1,0,14,35,11.82352941,Yes,15
2692,97401,0,0,20,32,17.5,Yes,21
2693,97401,1,0,12,31,9.4,No,0
2694,97404,1,1,10,30,7.125,Yes,5
2695,97401,1,1,15,37,10,Yes,17
2696,97404,0,1,5,31,4.6,No,0
2697,97403,1,0,9,29,4.720588235,Yes,10
2698,97404,1,0,25,36,25,Yes,25
2699,97404,1,1,20,37,15,No,0
2700,97403,1,0,25,36,20.6,No,0
2701,97404,1,0,10,33,7.5,No,0
2702,97402,1,1,8,30,6.111111111,No,0
2703,97402,1,1,10,29,11,No,0
2704,97404,1,1,20,28,12.33333333,Yes,20
2705,97401,1,1,20,37,20,Yes,20
2706,97404,1,1,8,17,3.589285714,Yes,12
2707,97403,1,1,2,30,4,Yes,5
2708,97401,1,1,10,28,6.111111111,No,0
2709,97404,1,1,10,32,7.166666667,No,0
2710,97401,1,0,4,29,3.6875,Yes,5
2711,97401,1,1,4,31,3.5,Yes,3
2712,97404,1,1,10,36,13.28571429,Yes,20
2713,97404,0,1,12,31,7.25,Yes,15
2714,97403,1,1,12,37,9.214285714,Yes,12
2715,97402,1,1,20,29,20,No,0
2716,97401,1,1,10,32,15,No,0
2717,97401,1,1,125,34,63.75,No,0
2718,97404,1,0,50,37,50,Yes,50
2719,97404,1,1,0,20,5.818181818,Yes,10
2720,97401,1,1,7,28,6.2,Yes,10
2721,97404,0,1,5,18,7.9,Yes,8
2722,97404,1,1,5,28,6.117647059,Yes,5
2723,97403,1,0,25,37,14.7,Yes,25
2724,97404,1,1,15,31,8.272727273,No,0
2725,97404,1,1,10,31,6.071428571,Yes,6
2726,97402,1,0,5,17,7.666666667,Yes,5
2727,97403,0,0,3,37,6.6,Yes,6
2728,97403,1,0,9,33,8.1875,No,0
2729,97401,1,1,15,36,8.666666667,Yes,10
2730,97404,1,1,8,30,6.571428571,No,0
2731,97403,1,0,8,31,6.055555556,No,0
2732,97404,1,1,7,18,10.21568628,No,0
2733,97402,1,1,4,30,4.666666667,No,0
2734,97402,1,1,8,31,7.8,Yes,8
2735,97403,1,0,7,29,5.142857143,No,0
2736,97402,0,1,20,37,20,No,0
2737,97401,1,0,15,28,12.53846154,Yes,15
2738,97404,1,0,10,33,12.2,Yes,20
2739,97404,1,1,15,31,12.8,Yes,10
2740,97402,1,0,7,20,5.333333333,Yes,5
2741,97403,1,0,3,21,3.727272727,Yes,5
2742,97403,1,1,15,30,10,No,0
2743,97401,0,0,25,37,25,No,0
2744,97401,0,1,10,31,6.666666667,Yes,6
2745,97404,0,1,20,37,9,No,0
2746,97404,1,1,11,29,9.4,No,0
2747,97401,1,1,15,30,9.666666667,Yes,14
2748,97402,0,0,10,35,8.5,No,0
2749,97404,1,0,11,33,13.27586207,Yes,11
2750,97403,1,1,15,29,12.5,No,0
2751,97403,1,1,15,29,10,No,0
2752,97404,1,1,11,30,10.2,Yes,10
2753,97402,0,1,12,29,9.857142857,Yes,10
2754,97404,1,1,8,17,7.5,Yes,8
2755,97401,0,1,10,29,7,Yes,10
2756,97403,1,1,3,34,4.714285714,Yes,20
2757,97401,1,1,10,31,6.533333333,Yes,14
2758,97404,0,0,8,29,7.2,Yes,10
2759,97401,1,1,9,31,6.833333333,No,0
2760,97401,0,1,7,31,4.368421053,No,0
2761,97404,1,1,10,32,12.22222222,Yes,19
2762,97402,1,1,13,37,5.821818182,Yes,12
2763,97402,1,1,10,30,7.727272727,No,0
2764,97401,1,1,16,35,12,Yes,15
2765,97402,1,1,24,18,14.025,No,0
2766,97401,0,1,10,30,7.684210526,No,0
2767,97401,0,1,7,30,4.875,No,0
2768,97404,1,1,3,18,3.4990625,No,0
2769,97401,1,1,15,37,12.84210526,No,0
2770,97404,1,1,10,33,7.8,No,0
2771,97403,1,0,5,28,5.047619048,No,0
2772,97401,1,0,20,37,12.54545455,No,0
2773,97402,1,1,9,31,7.8,Yes,11
2774,97401,1,1,15,30,11.44444444,Yes,20
2775,97403,1,0,24,36,13.27272727,Yes,100
2776,97403,1,1,25,32,17.08333333,No,0
2777,97404,1,1,26,29,22.2,Yes,25
2778,97403,0,1,5,30,2.75,No,0
2779,97402,1,1,20,19,5.2,Yes,7
2780,97402,0,1,10,29,8.75,No,0
2781,97402,1,1,15,37,9,Yes,19
2782,97403,0,1,10,19,8.217391304,Yes,8
2783,97401,1,1,5,30,10.5,No,0
2784,97401,1,1,10,29,7,No,0
2785,97403,0,1,20,37,15,Yes,20
2786,97402,1,1,10,32,8.4,Yes,10
2787,97404,1,1,5,29,5.714285714,Yes,6
2788,97403,0,0,15,31,11.66666667,No,0
2789,97401,1,0,16,37,13,Yes,16
2790,97404,1,1,12,37,10,No,0
2791,97403,1,1,25,37,19,No,0
2792,97401,1,1,2,33,2.555555556,No,0
2793,97404,1,1,10,31,6.222222222,Yes,5
2794,97404,0,1,10,31,7.5,No,0
2795,97404,1,1,9,32,9,Yes,15
2796,97401,1,1,10,28,8.6875,Yes,10
2797,97402,1,1,16,36,13.65909091,Yes,22
2798,97403,1,1,25,37,18.33333333,No,0
2799,97401,1,1,5,31,4.272727273,No,0
2800,97401,1,1,10,32,7.25,Yes,10
2801,97403,1,1,5,28,4.5,Yes,5
2802,97404,1,0,10,28,7.333333333,No,0
2803,97404,1,0,15,37,4.444444444,No,0
2804,97404,0,1,3,28,4.857142857,Yes,6
2805,97402,1,1,7,30,5.133333333,Yes,6
2806,97402,1,1,25,37,25,No,0
2807,97402,1,1,14,33,10.25,No,0
2808,97401,1,0,20,36,12.05882353,No,0
2809,97404,0,1,5,33,8.25,No,0
2810,97402,1,1,15,37,15,Yes,25
2811,97401,0,1,10,31,7.75,No,0
2812,97401,0,1,17,36,10.63636364,No,0
2813,97402,0,0,14,30,8.055555556,No,0
2814,97404,1,0,15,36,15,No,0
2815,97404,1,0,20,31,15,No,0
2816,97404,1,0,25,31,15.2,Yes,20
2817,97404,1,1,60,31,33.75,No,0
2818,97403,1,0,10,28,8.6,No,0
2819,97404,1,1,11,19,10.18181818,Yes,15
2820,97403,0,0,15,37,11,No,0
2821,97404,1,1,10,30,5.875,Yes,7
2822,97403,1,1,9,22,5.933333333,No,0
2823,97404,1,0,12,34,10.5,Yes,10
2824,97403,0,1,5,30,8.352941177,Yes,10
2825,97404,1,0,10,29,8,Yes,10
2826,97402,0,1,16,35,11.42857143,No,0
2827,97404,1,0,8,28,7.388888889,Yes,8
2828,97404,1,0,5,33,6.875,No,0
2829,97401,1,0,15,28,7.875,Yes,15
2830,97403,1,0,10,28,10,Yes,10
2831,97403,0,1,50,37,50,No,0
2832,97404,0,1,10,31,8.333333333,Yes,8
2833,97404,0,0,12,18,11.33333333,Yes,11
2834,97404,1,1,20,17,13.65217391,Yes,20
2835,97404,1,1,14,34,9.6875,Yes,40
2836,97404,1,1,10,35,9.303030303,Yes,11
2837,97402,0,1,10,17,5.28358209,No,0
2838,97404,1,1,7,30,5.428571429,Yes,5
2839,97401,1,1,15,37,9.384615385,No,0
2840,97401,1,1,5,30,7.555555556,Yes,10
2841,97404,1,0,7,28,6.163265306,No,0
2842,97402,0,0,6,29,5.517241379,No,0
2843,97403,0,1,10,34,4.583333333,Yes,7
2844,97403,1,1,15,36,13.64,No,0
2845,97402,1,1,10,29,8.227272727,Yes,10
2846,97402,1,1,5,31,7,No,0
2847,97403,0,1,25,31,12.6,Yes,30
2848,97401,1,0,5,29,6.714285714,Yes,6
2849,97404,1,1,12,31,10.66666667,No,0
2850,97404,0,0,15,31,11.5,No,0
2851,97401,1,1,20,31,14.57142857,Yes,20
2852,97402,1,1,5,28,7.5,Yes,10
2853,97403,1,1,4,28,4.454545455,Yes,10
2854,97404,0,0,15,28,15,No,0
2855,97401,1,0,10,29,7.625,No,0
2856,97404,1,1,10,35,6.923076923,Yes,15
2857,97401,1,0,10,36,10.78947368,No,0
2858,97404,1,0,8,28,6.055555556,Yes,5
2859,97404,1,1,4,30,4.764705882,Yes,7
2860,97404,1,0,12,33,8.111111111,Yes,14
2861,97401,0,1,25,31,11,Yes,25
2862,97403,1,1,30,29,21.09090909,Yes,10
2863,97402,1,0,5,33,2.962962963,No,0
2864,97404,0,0,25,19,21.63636364,No,0
2865,97404,1,1,10,31,10.28571429,No,0
2866,97403,0,1,11,30,9,Yes,12
2867,97404,1,1,25,18,12.41666667,No,0
2868,97403,1,1,6,31,4.777777778,No,0
2869,97401,0,1,12,29,7.588235294,No,0
2870,97403,1,1,12,32,8.307692308,No,0
2871,97401,1,0,7,30,6.2,No,0
2872,97401,1,0,21,36,12.33333333,No,0
2873,97403,1,1,100,32,62.5,Yes,100
2874,97404,1,0,10,35,7.272727273,Yes,12
2875,97401,1,1,8,31,4.766666667,No,0
2876,97403,1,0,8,30,5.5,No,0
2877,97403,1,1,10,31,7.4,No,0
2878,97401,1,0,10,28,6.909090909,Yes,8
2879,97403,0,0,6,31,5.56097561,Yes,7
2880,97404,1,0,10,37,6.578947368,Yes,10
2881,97401,1,1,11,28,6.875,Yes,10
2882,97404,1,0,15,31,15,No,0
2883,97401,1,0,15,31,7.6,No,0
2884,97403,1,1,15,36,15,No,0
2885,97403,0,1,3,29,4.25,Yes,4
2886,97404,1,1,5,30,3.777777778,Yes,4
2887,97401,1,1,6,29,5.6,Yes,5
2888,97404,1,1,20,37,14.75,Yes,10
2889,97403,1,1,15,29,13.33333333,Yes,23
2890,97404,1,0,25,33,15,Yes,15
2891,97403,1,1,15,29,9.666666667,Yes,16
2892,97401,1,0,6,28,3.888888889,No,0
2893,97403,1,0,10,29,10.5,No,0
2894,97403,0,1,20,18,15.3,No,0
2895,97401,1,1,5,34,7.666666667,No,0
2896,97404,1,0,15,29,9.3,No,0
2897,97401,1,1,20,29,10.9,Yes,10
2898,97402,0,0,15,31,11.66666667,Yes,10
2899,97402,0,1,20,37,12.2,No,0
2900,97404,1,1,6,31,10.28571429,No,0
2901,97401,0,0,25,29,25.66666667,Yes,25
2902,97401,1,1,15,29,11.90909091,No,0
2903,97402,1,0,5,30,8,Yes,10
2904,97401,1,0,4,25,4.066666667,Yes,4
2905,97402,1,0,8,30,4.964285714,Yes,5
2906,97402,1,0,6,28,15.5,No,0
2907,97402,1,0,15,36,15,No,0
2908,97404,1,0,5,30,6.588235294,Yes,5
2909,97403,0,0,30,19,19.875,Yes,27
2910,97404,1,1,21,31,12.9,Yes,25
2911,97402,1,0,15,32,15,Yes,15
2912,97401,1,0,50,37,50,No,0
2913,97403,1,0,20,31,27.14285714,Yes,15
2914,97401,1,0,10,29,5.375,Yes,6
2915,97403,1,1,12,32,8.285714286,No,0
2916,97402,1,0,13,29,9.833333333,No,0
2917,97401,1,1,10,29,10,No,0
2918,97404,1,1,14,30,11.25,No,0
2919,97404,1,1,20,19,17.77777778,No,0
2920,97401,1,0,15,36,15,Yes,15
2921,97403,1,1,25,28,21.06666667,Yes,26
2922,97403,0,0,15,30,14.22222222,Yes,17
2923,97404,1,0,14,34,12.4,No,0
2924,97404,1,1,15,29,13.8,Yes,16
2925,97403,0,1,15,30,9.961538462,Yes,13
2926,97403,1,0,5,31,5.142857143,No,0
2927,97402,1,0,10,31,6,No,0
2928,97403,1,1,45,28,38.4,No,0
2929,97402,1,1,13,36,10,Yes,15
2930,97404,1,0,15,36,9.333333333,No,0
2931,97403,0,0,3,31,3.578947368,Yes,5
2932,97403,1,1,10,31,6.285714286,Yes,8
2933,97404,1,1,6,28,5.466666667,Yes,6
2934,97402,1,0,15,31,9.642857143,Yes,10
2935,97402,0,1,5,29,4.833333333,No,0
2936,97402,1,0,20,36,9.555555556,No,0
2937,97404,1,1,15,33,11.66666667,No,0
2938,97401,1,1,50,31,17.52941177,Yes,26
2939,97403,1,1,6,31,5.631578947,No,0
2940,97404,1,1,11,28,7.6,No,0
2941,97402,0,1,10,31,10.85714286,No,0
2942,97404,1,1,12,32,10.66666667,Yes,16
2943,97402,1,0,12,31,9.666666667,No,0
2944,97404,1,1,8,29,5.571428571,Yes,8
2945,97401,0,0,9,34,7.75,No,0
2946,97403,0,1,10,31,6.6,No,0
2947,97403,1,1,15,30,9,Yes,15
2948,97403,0,0,15,36,10.44444444,No,0
2949,97401,1,1,15,32,8,No,0
2950,97404,1,0,7,31,5.833333333,No,0
2951,97404,0,1,10,29,8.25,No,0
2952,97403,1,1,8,29,4.666666667,Yes,6
2953,97404,1,0,23,29,11.75,No,0
2954,97401,1,1,8,30,7.076923077,No,0
2955,97403,1,1,20,31,15,Yes,20
2956,97404,1,1,15,31,14.27272727,No,0
2957,97402,1,0,9,29,8,Yes,10
2958,97401,1,0,10,32,12.75,No,0
2959,97403,1,1,10,37,5.357142857,No,0
2960,97402,0,1,30,31,20.25,Yes,27
2961,97401,0,1,15,37,13.4,Yes,17
2962,97404,1,0,7,30,4.846153846,No,0
2963,97404,0,0,7,31,7,No,0
2964,97404,1,1,5,29,6.428571429,Yes,5
2965,97404,1,1,5,32,5,Yes,5
2966,97401,1,1,7,30,4.772727273,No,0
2967,97404,1,0,50,35,8.75,No,0
2968,97402,1,0,10,30,5.739130435,Yes,13
2969,97401,1,0,5,35,4.909090909,Yes,5
2970,97403,1,0,17,34,14.14285714,Yes,10
2971,97403,1,1,10,30,7.5,Yes,10
2972,97402,1,0,14,29,10.125,Yes,16
2973,97402,1,1,15,37,11.8,Yes,17
2974,97401,0,0,7,34,5.333333333,No,0
2975,97404,0,0,9,31,2.674418605,Yes,3
2976,97403,1,0,5,32,3.72,Yes,5
2977,97401,1,1,15,37,10.81818182,Yes,15
2978,97403,1,0,20,32,20,No,0
